Time,Speed,SOC,BatteryTemp,Throttle,Brake
12.9452,31.7717,99.9058,25,1,0
12.9668,31.9766,99.9046,25,1,0
12.9855,32.1925,99.9033,25,1,0
13.0043,32.3796,99.9022,25,1,0
13.0231,32.5677,99.901,25,1,0
13.0454,32.755,99.8999,25,1,0
13.064,32.9783,99.8985,25,1,0
13.0826,33.1642,99.8974,25,1,0
13.1011,33.3506,99.8962,25,1,0
13.1221,33.5356,99.8951,25,1,0
13.1409,33.7459,99.8938,25,1,0
13.161,33.933,99.8926,25,1,0
13.1793,34.1344,99.8913,25,1,0
13.1981,34.3175,99.8902,25,1,0
13.2185,34.5055,99.889,25,1,0
13.2376,34.7094,99.8876,25,1,0
13.2561,34.9,99.8864,25,1,0
13.2769,35.0855,99.8852,25,1,0
13.2983,35.2939,99.8839,25,1,0
13.3172,35.5074,99.8824,25,1,0
13.3362,35.6966,99.8812,25,1,0
13.3553,35.8861,99.8799,25,1,0
13.3769,36.0773,99.8787,25,1,0
13.395,36.2932,99.8772,25,1,0
13.4139,36.4745,99.876,25,1,0
13.4328,36.6639,99.8747,25,1,0
13.4518,36.8528,99.8734,25,1,0
13.4736,37.0427,99.8721,25,1,0
13.4931,37.26,99.8706,25,1,0
13.5116,37.4552,99.8692,25,1,0
13.5305,37.6404,99.868,25,1,0
13.5519,37.8291,99.8666,25,1,0
13.5707,38.0432,99.8651,25,1,0
13.5894,38.2317,99.8638,25,1,0
13.6108,38.4186,99.8625,25,1,0
13.6321,38.6324,99.8609,25,1,0
13.651,38.8456,99.8594,25,1,0
13.6696,39.0348,99.858,25,1,0
13.6883,39.2209,99.8567,25,1,0
13.7094,39.4072,99.8553,25,1,0
13.7288,39.618,99.8538,25,1,0
13.7473,39.8122,99.8523,25,1,0
13.7653,39.9975,99.851,25,1,0
13.7842,40.1775,99.8496,25,1,0
13.8045,40.3662,99.8482,25,1,0
13.8237,40.5691,99.8467,25,1,0
13.8437,40.7609,99.8452,25,1,0
13.8616,40.9611,99.8437,25,1,0
13.8829,41.1404,99.8424,25,1,0
13.9016,41.3531,99.8407,25,1,0
13.9205,41.5402,99.8393,25,1,0
13.9392,41.7291,99.8379,25,1,0
13.9601,41.9168,99.8364,25,1,0
13.9783,42.1258,99.8348,25,1,0
13.9967,42.3069,99.8333,25,1,0
14.0155,42.4916,99.8319,25,1,0
14.0346,42.6798,99.8304,25,1,0
14.054,42.8699,99.8289,25,1,0
14.0715,43.0642,99.8273,25,1,0
14.0891,43.2396,99.826,25,1,0
14.1066,43.4153,99.8245,25,1,0
14.1266,43.5905,99.8231,25,1,0
14.1455,43.7902,99.8215,25,1,0
14.1638,43.979,99.82,25,1,0
14.1814,44.1622,99.8185,25,1,0
14.1994,44.3381,99.817,25,1,0
14.2189,44.5187,99.8155,25,1,0
14.2372,44.7134,99.8139,25,1,0
14.2548,44.8965,99.8124,25,1,0
14.273,45.072,99.8109,25,1,0
14.2943,44.926,99.8094,25,0,0
14.3128,44.7555,99.8076,25,0,0
14.3312,44.608,99.8061,25,0,0
14.3498,44.4608,99.8046,25,0,0
14.3686,44.3121,99.8031,25,0,0
14.3872,44.1616,99.8015,25,0,0
14.406,44.0128,99.8,25,0,0
14.4247,43.8621,99.7985,25,0,0
14.4451,43.7123,99.797,25,0,0
14.464,43.5497,99.7953,25,0,0
14.4829,43.3984,99.7938,25,0,0
14.5017,43.247,99.7923,25,0,0
14.5205,43.0962,99.7908,25,0,0
14.5394,42.9465,99.7893,25,0,0
14.5603,42.7948,99.7878,25,0,0
14.579,42.6273,99.7862,25,0,0
14.598,42.4778,99.7847,25,0,0
14.617,42.326,99.7832,25,0,0
14.6359,42.1738,99.7817,25,0,0
14.6547,42.0228,99.7803,25,0,0
14.6732,41.8727,99.7788,25,0,0
14.6939,41.7242,99.7774,25,0,0
14.7124,41.5593,99.7758,25,0,0
14.731,41.4111,99.7744,25,0,0
14.75,41.2618,99.7729,25,0,0
14.7687,41.11,99.7715,25,0,0
14.7876,40.9608,99.7701,25,0,0
14.8065,40.8089,99.7686,25,0,0
14.8271,40.6584,99.7672,25,0,0
14.846,40.4934,99.7657,25,0,0
14.864,40.3418,99.7643,25,0,0
14.8825,40.1984,99.7629,25,0,0
14.9017,40.05,99.7616,25,0,0
14.9206,39.8966,99.7601,25,0,0
14.9394,39.7451,99.7588,25,0,0
14.9594,39.5952,99.7574,25,0,0
14.9776,39.4349,99.7559,25,0,0
14.9963,39.2891,99.7546,25,0,0
15.0152,39.1394,99.7532,25,0,0
15.0336,38.9888,99.7519,25,0,0
15.0523,38.8415,99.7506,25,0,0
15.0713,38.6915,99.7492,25,0,0
15.0899,38.54,99.7479,25,0,0
15.1105,38.3909,99.7465,25,0,0
15.1282,38.2263,99.7451,25,0,0
15.1468,38.0845,99.7438,25,0,0
15.1653,37.9361,99.7425,25,0,0
15.1838,37.7874,99.7412,25,0,0
15.203,37.6397,99.7399,25,0,0
15.2215,37.4864,99.7386,25,0,0
15.24,37.3378,99.7373,25,0,0
15.2603,37.1899,99.7361,25,0,0
15.2793,37.0274,99.7347,25,0,0
15.2985,36.8756,99.7334,25,0,0
15.3175,36.7224,99.7321,25,0,0
15.3359,36.5699,99.7308,25,0,0
15.3548,36.4228,99.7295,25,0,0
15.3729,36.2716,99.7283,25,0,0
15.3942,36.127,99.7271,25,0,0
15.4131,35.9562,99.7256,25,0,0
15.4321,35.8054,99.7244,25,0,0
15.4512,35.6532,99.7231,25,0,0
15.4704,35.5004,99.7219,25,0,0
15.489,35.3472,99.7206,25,0,0
15.5077,35.1982,99.7194,25,0,0
15.528,35.0484,99.7182,25,0,0
15.5466,34.8865,99.7169,25,0,0
15.5652,34.7377,99.7157,25,0,0
15.5835,34.5883,99.7145,25,0,0
15.6021,34.4421,99.7133,25,0,0
15.6212,34.293,99.7121,25,0,0
15.6402,34.1402,99.7109,25,0,0
15.6608,33.9882,99.7097,25,0,0
15.6794,33.8233,99.7084,25,0,0
15.6974,33.6748,99.7073,25,0,0
15.7164,33.5313,99.7062,25,0,0
15.7341,33.3791,99.705,25,0,0
15.7525,33.237,99.7039,25,0,0
15.7701,33.0901,99.7028,25,0,0
15.7879,32.9495,99.7017,25,0,0
15.8055,32.8072,99.7006,25,0,0
15.823,32.6661,99.6996,25,0,0
15.843,32.5258,99.6985,25,0,0
15.8605,32.3664,99.6973,25,0,0
15.8785,32.2261,99.6963,25,0,0
15.8966,32.0821,99.6952,25,0,0
15.9152,31.9373,99.6941,25,0,0
